Timestamp                       Thread     Type        Activity             PID    TTL  
2025-12-10 22:00:21.477303+0100 0x89f48e   Default     0x0                  42100  0    App: (CFNetwork) [com.apple.CFNetwork:Default] TCP Conn 0x6000033043c0 canceled
2025-12-10 22:00:21.477305+0100 0x89f48d   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] nw_socket_handle_socket_event [C3:1] Socket received CONNECTED event
2025-12-10 22:00:21.477439+0100 0x89f48d   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] nw_flow_connected [C3 IPv4#60284e13:8081 in_progress socket-flow (satisfied (Path is satisfied), interface: lo0)] Output protocol connected (socket)
2025-12-10 22:00:21.477490+0100 0x89f48d   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] [C3 IPv4#60284e13:8081 ready socket-flow (satisfied (Path is satisfied), interface: lo0)] event: flow:finish_connect @0.000s
2025-12-10 22:00:21.477617+0100 0x89f48d   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] nw_connection_report_state_with_handler_on_nw_queue [C3] reporting state ready
2025-12-10 22:00:21.477631+0100 0x89f48d   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] [C3 IPv4#60284e13:8081 ready socket-flow (satisfied (Path is satisfied), interface: lo0)] event: flow:changed_viability @0.001s
2025-12-10 22:00:21.477656+0100 0x89f48b   Default     0x0                  42100  0    App: (CFNetwork) [com.apple.CFNetwork:Default] TCP Conn 0x6000033097c0 event 1. err: 0
2025-12-10 22:00:21.477664+0100 0x89f48d   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] [C1 14429CFE-C58A-45B6-93DD-6417A2EB3B6F Hostname#a43e3660:8081 tcp, legacy-socket, definite, attribution: developer] cancel
2025-12-10 22:00:21.477693+0100 0x89f48b   Default     0x0                  42100  0    App: (CFNetwork) [com.apple.CFNetwork:Default] TCP Conn 0x6000033097c0 complete. fd: 7, err: 0
2025-12-10 22:00:21.477785+0100 0x89f48d   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] [C1 14429CFE-C58A-45B6-93DD-6417A2EB3B6F Hostname#a43e3660:8081 tcp, legacy-socket, definite, attribution: developer] cancelled
	[C1.1.1 3E6902F1-E6B8-47C8-B2E3-5459D4B23EB1 ::1.49979<->::1.8081]
	Connected Path: satisfied (Path is satisfied), viable, interface: lo0
	Privacy Stance: Not Eligible
	Duration: 0.087s, DNS @0.001s took 0.007s, TCP @0.008s took 0.000s
	bytes in/out: 144/219, packets in/out: 3/2, rtt: 0.001s, retransmitted bytes: 0, out-of-order bytes: 0
	ecn packets sent/acked/marked/lost: 0/0/0/0
2025-12-10 22:00:21.477825+0100 0x89f48d   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] nw_flow_disconnected [C1 ::1.8081 cancelled parent-flow ((null))] Output protocol disconnected
2025-12-10 22:00:21.478042+0100 0x89f48d   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] nw_connection_report_state_with_handler_on_nw_queue [C1] reporting state cancelled
2025-12-10 22:00:21.478114+0100 0x89f48d   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] nw_socket_handle_socket_event [C4:1] Socket received CONNECTED event
2025-12-10 22:00:21.478325+0100 0x89f48d   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] nw_flow_connected [C4 IPv4#60284e13:8081 in_progress socket-flow (satisfied (Path is satisfied), interface: lo0)] Output protocol connected (socket)
2025-12-10 22:00:21.478413+0100 0x89f48d   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] [C4 IPv4#60284e13:8081 ready socket-flow (satisfied (Path is satisfied), interface: lo0)] event: flow:finish_connect @0.001s
2025-12-10 22:00:21.478443+0100 0x89f48d   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] nw_connection_report_state_with_handler_on_nw_queue [C4] reporting state ready
2025-12-10 22:00:21.478456+0100 0x89f48d   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] [C4 IPv4#60284e13:8081 ready socket-flow (satisfied (Path is satisfied), interface: lo0)] event: flow:changed_viability @0.001s
2025-12-10 22:00:21.478478+0100 0x89f48b   Default     0x0                  42100  0    App: (CFNetwork) [com.apple.CFNetwork:Default] TCP Conn 0x600003304f00 event 1. err: 0
2025-12-10 22:00:21.478494+0100 0x89f48b   Default     0x0                  42100  0    App: (CFNetwork) [com.apple.CFNetwork:Default] TCP Conn 0x600003304f00 complete. fd: 5, err: 0
2025-12-10 22:00:21.517645+0100 0x89f47f   Default     0x0                  42100  0    App: (libxpc.dylib) [com.apple.xpc:connection] [0x600003d04960] activating connection: mach=true listener=false peer=false name=com.apple.IOSurface.Remote
2025-12-10 22:00:21.519979+0100 0x89f493   Default     0x0                  42100  0    App: (CFNetwork) [com.apple.CFNetwork:Default] Task <97E6FF38-314A-433E-BAD0-A7204F623839>.<1> resuming, timeouts(60.0, 604800.0) qos(0x21) voucher((null)) activity(00000000-0000-0000-0000-000000000000)
2025-12-10 22:00:21.520656+0100 0x89f495   Default     0x0                  42100  0    App: (CFNetwork) [com.apple.CFNetwork:Default] Task <8F642437-94AF-4BBD-A882-FD7DC10D25B3>.<1> resuming, timeouts(60.0, 604800.0) qos(0x19) voucher((null)) activity(00000000-0000-0000-0000-000000000000)
2025-12-10 22:00:21.520870+0100 0x89f48e   Activity    0x17e320b            42100  0    App: (Security) SecTrustReportNetworkingAnalytics
2025-12-10 22:00:21.521165+0100 0x89f48d   Default     0x0                  42100  0    App: (CFNetwork) [com.apple.CFNetwork:Default] Connection 5: starting, TC(0x0)
2025-12-10 22:00:21.521186+0100 0x89f48d   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] [C5 2F9B687A-C6D6-4AD2-921F-65AE05A01F32 IPv4#60284e13:8081 tcp, url: http://192.168.1.106:8081/node_modules/expo-router/entry.bundle, definite, attribution: developer, context: com.apple.CFNetwork.NSURLSession.{53E078BA-D41C-461C-8918-CD83D0A9DE34}{(null)}{Y}{2}{0x0} (private), proc: 1548BA78-A7B9-3386-91AC-060F92001202] start
2025-12-10 22:00:21.521243+0100 0x89f48d   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] [C5 IPv4#60284e13:8081 initial parent-flow ((null))] event: path:start @0.000s
2025-12-10 22:00:21.521282+0100 0x89f48e   Default     0x17e320b            42100  0    App: (Security) [com.apple.securityd:SecError] SecTrustReportNetworkingAnalytics failed with error: -4
2025-12-10 22:00:21.521369+0100 0x89f48d   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] [C5 IPv4#60284e13:8081 waiting parent-flow (satisfied (Path is satisfied), interface: lo0)] event: path:satisfied @0.000s, uuid: 0EC33E62-0173-4260-B2AF-9A8453A778FC
2025-12-10 22:00:21.521729+0100 0x89f48d   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] [C5 IPv4#60284e13:8081 in_progress socket-flow (satisfied (Path is satisfied), interface: lo0)] event: flow:start_connect @0.000s
2025-12-10 22:00:21.521747+0100 0x89f48d   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] nw_connection_report_state_with_handler_on_nw_queue [C5] reporting state preparing
2025-12-10 22:00:21.521847+0100 0x89f48d   Default     0x0                  42100  0    App: (CFNetwork) [com.apple.CFNetwork:Default] Task <8F642437-94AF-4BBD-A882-FD7DC10D25B3>.<1> setting up Connection 5
2025-12-10 22:00:21.522079+0100 0x89f48d   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] nw_socket_handle_socket_event [C5:2] Socket received CONNECTED event
2025-12-10 22:00:21.522368+0100 0x89f48d   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] nw_flow_connected [C5 IPv4#60284e13:8081 in_progress socket-flow (satisfied (Path is satisfied), interface: lo0)] Transport protocol connected (socket)
2025-12-10 22:00:21.522388+0100 0x89f48d   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] [C5 IPv4#60284e13:8081 in_progress socket-flow (satisfied (Path is satisfied), interface: lo0)] event: flow:finish_transport @0.001s
2025-12-10 22:00:21.522403+0100 0x89f48d   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] nw_flow_connected [C5 IPv4#60284e13:8081 in_progress socket-flow (satisfied (Path is satisfied), interface: lo0)] Output protocol connected (CFNetworkConnection-334571783)
2025-12-10 22:00:21.522431+0100 0x89f48d   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] [C5 IPv4#60284e13:8081 ready socket-flow (satisfied (Path is satisfied), interface: lo0)] event: flow:finish_connect @0.001s
2025-12-10 22:00:21.522489+0100 0x89f48d   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] nw_connection_report_state_with_handler_on_nw_queue [C5] reporting state ready
2025-12-10 22:00:21.522500+0100 0x89f48d   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] [C5 IPv4#60284e13:8081 ready socket-flow (satisfied (Path is satisfied), interface: lo0)] event: flow:changed_viability @0.001s
2025-12-10 22:00:21.522565+0100 0x89f48d   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] nw_connection_send_viability_changed_on_nw_queue [C5] viability_changed_handler(true)
2025-12-10 22:00:21.522663+0100 0x89f48d   Default     0x0                  42100  0    App: (CFNetwork) [com.apple.CFNetwork:Default] Connection 5: connected successfully
2025-12-10 22:00:21.522792+0100 0x89f48d   Default     0x0                  42100  0    App: (CFNetwork) [com.apple.CFNetwork:Default] Connection 5: ready C(N) E(N)
2025-12-10 22:00:21.522845+0100 0x89f48d   Default     0x0                  42100  0    App: (CFNetwork) [com.apple.CFNetwork:Default] Task <8F642437-94AF-4BBD-A882-FD7DC10D25B3>.<1> now using Connection 5
2025-12-10 22:00:21.522867+0100 0x89f48d   Default     0x0                  42100  0    App: (CFNetwork) [com.apple.CFNetwork:Default] Connection 5: received viability advisory(Y)
2025-12-10 22:00:21.522964+0100 0x89f48d   Default     0x0                  42100  0    App: (CFNetwork) [com.apple.CFNetwork:Default] Task <8F642437-94AF-4BBD-A882-FD7DC10D25B3>.<1> sent request, body N 0
2025-12-10 22:00:21.527037+0100 0x89f48d   Activity    0x17e320c            42100  0    App: (RunningBoardServices) didChangeInheritances
2025-12-10 22:00:21.534955+0100 0x89f48e   Default     0x0                  42100  0    App: (CFNetwork) [com.apple.CFNetwork:Default] Task <8F642437-94AF-4BBD-A882-FD7DC10D25B3>.<1> received response, status 200 content C
2025-12-10 22:00:21.567551+0100 0x89f487   Default     0x0                  42100  0    App: (libxpc.dylib) [com.apple.xpc:connection] [0x102a12f20] activating connection: mach=true listener=false peer=false name=com.apple.fontservicesd
2025-12-10 22:00:21.572240+0100 0x89f487   Default     0x0                  42100  0    App: (BackBoardServices) [com.apple.BackBoard:EventDelivery] policyStatus:<BKSHIDEventDeliveryPolicyObserver: 0x60000210e710; token: com.apple.frontboard.systemappservices/FBSceneManager:sceneID%3Acom.anonymous.App-default; status: ancestor> was:none
2025-12-10 22:00:21.572283+0100 0x89f487   Default     0x0                  42100  0    App: (BackBoardServices) [com.apple.BackBoard:EventDelivery] observerPolicyDidChange: 0x60000210e710 -> <_UIKeyWindowSceneObserver: 0x600000c07c60>
2025-12-10 22:00:21.605897+0100 0x89f47f   Default     0x0                  42100  1    App: (UIKitCore) [com.apple.UIKit:KeyWindow] Scene target of keyboard event deferring environment did change: 1; scene: UIWindowScene: 0x103706f20; scene identity: com.apple.frontboard.systemappservices/FBSceneManager:sceneID%3Acom.anonymous.App-default
2025-12-10 22:00:21.605947+0100 0x89f47f   Default     0x0                  42100  1    App: (UIKitCore) [com.apple.UIKit:EventDeferring] [0x600002904f50] Scene target of event deferring environments did update: scene: 0x103706f20; current systemShellManagesKeyboardFocus: 1; systemShellManagesKeyboardFocusForScene: 1; eligibleForRecordRemoval: 1;
2025-12-10 22:00:21.605966+0100 0x89f47f   Default     0x0                  42100  1    App: (UIKitCore) [com.apple.UIKit:KeyWindow] Scene became target of keyboard event deferring environment: UIWindowScene: 0x103706f20; scene identity: com.apple.frontboard.systemappservices/FBSceneManager:sceneID%3Acom.anonymous.App-default
2025-12-10 22:00:21.605982+0100 0x89f47f   Default     0x0                  42100  1    App: (UIKitCore) [com.apple.UIKit:KeyWindow] Stack[KeyWindow] 0x600000c24e40: Migrate scenes from LastOneWins -> SystemShellManaged
2025-12-10 22:00:21.605997+0100 0x89f47f   Default     0x0                  42100  1    App: (UIKitCore) [com.apple.UIKit:KeyWindow] Setting default evaluation strategy for UIUserInterfaceIdiomPhone to SystemShellManaged
2025-12-10 22:00:21.606236+0100 0x89f47f   Default     0x0                  42100  0    App: (UIKitCore) [com.apple.UIKit:AppLifecycle] sceneOfRecord: sceneID: sceneID:com.anonymous.App-default  persistentID: 4B8BAA49-1F25-432D-AB5B-B9EFBCD9AEDF
2025-12-10 22:00:21.606594+0100 0x89f47f   Default     0x0                  42100  0    App: (UIKitCore) [com.apple.UIKit:AppLifecycle] sceneOfRecord: sceneID: sceneID:com.anonymous.App-default  persistentID: 4B8BAA49-1F25-432D-AB5B-B9EFBCD9AEDF
2025-12-10 22:00:21.606653+0100 0x89f47f   Default     0x0                  42100  0    App: (UIKitCore) [com.apple.UIKit:InterfaceStyle] Not push traits update to screen for new style 1, <UIWindowScene: 0x103706f20> (4B8BAA49-1F25-432D-AB5B-B9EFBCD9AEDF)
2025-12-10 22:00:21.883023+0100 0x89f48a   Default     0x0                  42100  0    App: (UIKitCore) [com.apple.UIKit:BackgroundTask] Ending background task with UIBackgroundTaskIdentifier: 2
2025-12-10 22:00:21.883206+0100 0x89f48a   Default     0x0                  42100  0    App: (UIKitCore) [com.apple.UIKit:BackgroundTask] Ending task with identifier 2 and description: <_UIBackgroundTaskInfo: 0x60000170e300>: taskID = 2, taskName = Persistent SceneSession Map Update, creationTime = 597499 (elapsed = 0), _expireHandler: <__NSGlobalBlock__: 0x1e6a3b638>
2025-12-10 22:00:21.883278+0100 0x89f48a   Default     0x0                  42100  0    App: (UIKitCore) [com.apple.UIKit:BackgroundTask] Decrementing reference count for assertion <BKSProcessAssertion: 0x6000021085f0> (used by background task with identifier 2: <_UIBackgroundTaskInfo: 0x60000170e300>: taskID = 2, taskName = Persistent SceneSession Map Update, creationTime = 597499 (elapsed = 0))
2025-12-10 22:00:21.883326+0100 0x89f48a   Default     0x0                  42100  0    App: (UIKitCore) [com.apple.UIKit:BackgroundTask] Will invalidate assertion: <BKSProcessAssertion: 0x6000021085f0> for task identifier: 2
2025-12-10 22:00:22.284805+0100 0x89f48b   Default     0x0                  42100  0    App: (CFNetwork) [com.apple.CFNetwork:Default] Task <8F642437-94AF-4BBD-A882-FD7DC10D25B3>.<1> response ended
2025-12-10 22:00:22.284997+0100 0x89f48b   Default     0x0                  42100  0    App: (CFNetwork) [com.apple.CFNetwork:Default] Task <8F642437-94AF-4BBD-A882-FD7DC10D25B3>.<1> done using Connection 5
2025-12-10 22:00:22.285053+0100 0x89f48b   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] [C5] event: client:connection_idle @0.763s
2025-12-10 22:00:22.285208+0100 0x89f48a   Default     0x0                  42100  0    App: (CFNetwork) [com.apple.CFNetwork:Summary] Task <8F642437-94AF-4BBD-A882-FD7DC10D25B3>.<1> summary for task success {transaction_duration_ms=764, response_status=200, connection=5, protocol="http/1.1", domain_lookup_duration_ms=0, connect_duration_ms=1, secure_connection_duration_ms=0, private_relay=false, request_start_ms=2, request_duration_ms=0, response_start_ms=14, response_duration_ms=750, request_bytes=431, request_throughput_kbps=8426, response_bytes=12022230, response_throughput_kbps=15651, cache_hit=false}
2025-12-10 22:00:22.285219+0100 0x89f48b   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] [C5] event: client:connection_idle @0.763s
2025-12-10 22:00:22.285331+0100 0x89f48a   Default     0x0                  42100  0    App: (CFNetwork) [com.apple.CFNetwork:Default] Task <8F642437-94AF-4BBD-A882-FD7DC10D25B3>.<1> finished successfully
2025-12-10 22:00:22.349560+0100 0x89f48d   Default     0x0                  42100  0    App: (libxpc.dylib) [com.apple.xpc:connection] [0x10361d9d0] activating connection: mach=true listener=false peer=false name=com.apple.lsd.advertisingidentifiers
2025-12-10 22:00:22.351233+0100 0x89f48d   Default     0x0                  42100  0    App: (CFNetwork) [com.apple.CFNetwork:Default] TCP Conn [6:0x600003305900] using empty proxy configuration
2025-12-10 22:00:22.351254+0100 0x89f48d   Default     0x0                  42100  0    App: (CFNetwork) [com.apple.CFNetwork:Default] Stream client bypassing proxies on TCP Conn [6:0x600003305900]
2025-12-10 22:00:22.351266+0100 0x89f48d   Default     0x0                  42100  0    App: (CFNetwork) [com.apple.CFNetwork:Default] TCP Conn 0x600003305900 started
2025-12-10 22:00:22.351318+0100 0x89f487   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] [C6 7545B5DE-8486-484D-AEF5-2DD63D5F6CED IPv4#60284e13:8081 tcp, definite, attribution: developer, context: Default Network Context (private), proc: 1548BA78-A7B9-3386-91AC-060F92001202, no proxy, prohibit fallback, allow socket access] start
2025-12-10 22:00:22.351357+0100 0x89f487   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] [C6 IPv4#60284e13:8081 initial parent-flow ((null))] event: path:start @0.000s
2025-12-10 22:00:22.351394+0100 0x89f487   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] [C6 IPv4#60284e13:8081 waiting parent-flow (satisfied (Path is satisfied), interface: lo0)] event: path:satisfied @0.000s, uuid: 3448C24E-3F25-46A5-A9C9-9296D6A1F05E
2025-12-10 22:00:22.351499+0100 0x89f487   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] nw_socket_initialize_socket [C6:1] Not guarding fd 23
2025-12-10 22:00:22.351517+0100 0x89f487   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] [C6 IPv4#60284e13:8081 in_progress socket-flow (satisfied (Path is satisfied), interface: lo0)] event: flow:start_connect @0.000s
2025-12-10 22:00:22.351530+0100 0x89f487   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] nw_connection_report_state_with_handler_on_nw_queue [C6] reporting state preparing
2025-12-10 22:00:22.351780+0100 0x89f487   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] nw_socket_handle_socket_event [C6:1] Socket received CONNECTED event
2025-12-10 22:00:22.351865+0100 0x89f487   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] nw_flow_connected [C6 IPv4#60284e13:8081 in_progress socket-flow (satisfied (Path is satisfied), interface: lo0)] Output protocol connected (socket)
2025-12-10 22:00:22.351911+0100 0x89f487   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] [C6 IPv4#60284e13:8081 ready socket-flow (satisfied (Path is satisfied), interface: lo0)] event: flow:finish_connect @0.000s
2025-12-10 22:00:22.351947+0100 0x89f487   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] nw_connection_report_state_with_handler_on_nw_queue [C6] reporting state ready
2025-12-10 22:00:22.351962+0100 0x89f487   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] [C6 IPv4#60284e13:8081 ready socket-flow (satisfied (Path is satisfied), interface: lo0)] event: flow:changed_viability @0.000s
2025-12-10 22:00:22.351988+0100 0x89f48b   Default     0x0                  42100  0    App: (CFNetwork) [com.apple.CFNetwork:Default] TCP Conn 0x600003305900 event 1. err: 0
2025-12-10 22:00:22.352009+0100 0x89f48b   Default     0x0                  42100  0    App: (CFNetwork) [com.apple.CFNetwork:Default] TCP Conn 0x600003305900 complete. fd: 24, err: 0
2025-12-10 22:00:22.404938+0100 0x89f487   Activity    0x17e320d            42100  0    App: (RunningBoardServices) didChangeInheritances
2025-12-10 22:00:22.501463+0100 0x89f47f   Default     0x0                  42100  0    App: (CFNetwork) [com.apple.CFNetwork:Default] TCP Conn [7:0x60000330a260] using empty proxy configuration
2025-12-10 22:00:22.501500+0100 0x89f47f   Default     0x0                  42100  0    App: (CFNetwork) [com.apple.CFNetwork:Default] Stream client bypassing proxies on TCP Conn [7:0x60000330a260]
2025-12-10 22:00:22.501513+0100 0x89f47f   Default     0x0                  42100  0    App: (CFNetwork) [com.apple.CFNetwork:Default] TCP Conn 0x60000330a260 started
2025-12-10 22:00:22.501573+0100 0x89f48b   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] [C7 B31C60A1-6155-4332-A902-047E779F1CDF IPv4#60284e13:8097 tcp, definite, attribution: developer, context: Default Network Context (private), proc: 1548BA78-A7B9-3386-91AC-060F92001202, no proxy, prohibit fallback, allow socket access] start
2025-12-10 22:00:22.501608+0100 0x89f48b   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] [C7 IPv4#60284e13:8097 initial parent-flow ((null))] event: path:start @0.000s
2025-12-10 22:00:22.501707+0100 0x89f48b   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] [C7 IPv4#60284e13:8097 waiting parent-flow (satisfied (Path is satisfied), interface: lo0)] event: path:satisfied @0.000s, uuid: 3205BEB5-2171-426B-9DBA-81F02B6FE65C
2025-12-10 22:00:22.501781+0100 0x89f48b   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] nw_socket_initialize_socket [C7:1] Not guarding fd 25
2025-12-10 22:00:22.501795+0100 0x89f48b   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] [C7 IPv4#60284e13:8097 in_progress socket-flow (satisfied (Path is satisfied), interface: lo0)] event: flow:start_connect @0.000s
2025-12-10 22:00:22.501806+0100 0x89f48b   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] nw_connection_report_state_with_handler_on_nw_queue [C7] reporting state preparing
2025-12-10 22:00:22.501961+0100 0x89f48b   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] nw_socket_handle_socket_event [C7:1] Socket received CONNRESET event
2025-12-10 22:00:22.502138+0100 0x89f48b   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] nw_socket_handle_socket_event [C7:1] Socket received DISCONNECTED event
2025-12-10 22:00:22.502150+0100 0x89f48b   Error       0x0                  42100  0    App: (Network) [com.apple.network:connection] nw_socket_handle_socket_event [C7:1] Socket SO_ERROR [61: Connection refused]
2025-12-10 22:00:22.502303+0100 0x89f48b   Error       0x0                  42100  0    App: (Network) [com.apple.network:connection] nw_protocol_socket_set_no_wake_from_sleep [C7:1] setsockopt SO_NOWAKEFROMSLEEP failed [22: Invalid argument]
2025-12-10 22:00:22.502314+0100 0x89f48b   Error       0x0                  42100  0    App: (Network) [com.apple.network:] nw_protocol_socket_set_no_wake_from_sleep setsockopt SO_NOWAKEFROMSLEEP failed [22: Invalid argument]
2025-12-10 22:00:22.502325+0100 0x89f48b   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] nw_flow_disconnected [C7 IPv4#60284e13:8097 in_progress socket-flow (satisfied (Path is satisfied), interface: lo0)] Output protocol disconnected
2025-12-10 22:00:22.502359+0100 0x89f48b   Error       0x0                  42100  0    App: (Network) [com.apple.network:connection] nw_endpoint_flow_failed_with_error [C7 IPv4#60284e13:8097 in_progress socket-flow (satisfied (Path is satisfied), interface: lo0)] already failing, returning
2025-12-10 22:00:22.502373+0100 0x89f48b   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] [C7 IPv4#60284e13:8097 failed socket-flow (satisfied (Path is satisfied), interface: lo0)] event: flow:failed_connect @0.000s, error Connection refused
2025-12-10 22:00:22.502386+0100 0x89f48b   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] nw_connection_report_state_with_handler_on_nw_queue [C7] reporting state failed error Connection refused
2025-12-10 22:00:22.502403+0100 0x89f48d   Default     0x0                  42100  0    App: (CFNetwork) [com.apple.CFNetwork:Default] TCP Conn 0x60000330a260 event 3. err: 61
2025-12-10 22:00:22.502422+0100 0x89f48d   Error       0x0                  42100  0    App: (Network) [com.apple.network:connection] nw_connection_get_connected_socket_block_invoke [C7] Client called nw_connection_get_connected_socket on unconnected nw_connection
2025-12-10 22:00:22.502435+0100 0x89f48d   Default     0x0                  42100  0    App: (CFNetwork) [com.apple.CFNetwork:Default] TCP Conn 0x60000330a260 complete. fd: -1, err: 61
2025-12-10 22:00:22.502445+0100 0x89f48d   Error       0x0                  42100  0    App: (CFNetwork) [com.apple.CFNetwork:Default] TCP Conn 0x60000330a260 Failed : error 0:61 [61]
2025-12-10 22:00:22.502476+0100 0x89f490   Default     0x0                  42100  0    App: (CFNetwork) [com.apple.CFNetwork:Default] TCP Conn 0x60000330a260 canceled
2025-12-10 22:00:22.502483+0100 0x89f48d   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] [C7 B31C60A1-6155-4332-A902-047E779F1CDF IPv4#60284e13:8097 tcp, legacy-socket, definite, attribution: developer] cancel
2025-12-10 22:00:22.502730+0100 0x89f48d   Error       0x0                  42100  0    App: (Network) [com.apple.network:connection] nw_connection_copy_connected_local_endpoint_block_invoke [C7] Client called nw_connection_copy_connected_local_endpoint on unconnected nw_connection
2025-12-10 22:00:22.502741+0100 0x89f48d   Error       0x0                  42100  0    App: (Network) [com.apple.network:connection] nw_connection_copy_connected_remote_endpoint_block_invoke [C7] Client called nw_connection_copy_connected_remote_endpoint on unconnected nw_connection
2025-12-10 22:00:22.502755+0100 0x89f48d   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] [C7 B31C60A1-6155-4332-A902-047E779F1CDF IPv4#60284e13:8097 tcp, legacy-socket, definite, attribution: developer] cancelled
	[C7 3205BEB5-2171-426B-9DBA-81F02B6FE65C <NULL><-><NULL>]
	Connected Path: (null)
	Privacy Stance: Not Eligible
	Duration: 0.001s, TCP @0.000s took 0.000s
2025-12-10 22:00:22.502798+0100 0x89f48d   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] nw_connection_report_state_with_handler_on_nw_queue [C7] reporting state cancelled error Connection refused
2025-12-10 22:00:22.508914+0100 0x89f48b   Activity    0x17e320e            42100  0    App: (RunningBoardServices) didChangeInheritances
2025-12-10 22:00:22.762075+0100 0x89f47f   Default     0x0                  42100  0    App: (CFNetwork) [com.apple.CFNetwork:Default] TCP Conn [8:0x600003307980] using empty proxy configuration
2025-12-10 22:00:22.762106+0100 0x89f47f   Default     0x0                  42100  0    App: (CFNetwork) [com.apple.CFNetwork:Default] Stream client bypassing proxies on TCP Conn [8:0x600003307980]
2025-12-10 22:00:22.762117+0100 0x89f47f   Default     0x0                  42100  0    App: (CFNetwork) [com.apple.CFNetwork:Default] TCP Conn 0x600003307980 started
2025-12-10 22:00:22.762180+0100 0x89f48b   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] [C8 4C14903E-12EC-4992-B2C9-4A8A8FAA0A47 IPv4#60284e13:8081 tcp, definite, attribution: developer, context: Default Network Context (private), proc: 1548BA78-A7B9-3386-91AC-060F92001202, no proxy, prohibit fallback, allow socket access] start
2025-12-10 22:00:22.762225+0100 0x89f48b   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] [C8 IPv4#60284e13:8081 initial parent-flow ((null))] event: path:start @0.000s
2025-12-10 22:00:22.762266+0100 0x89f48b   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] [C8 IPv4#60284e13:8081 waiting parent-flow (satisfied (Path is satisfied), interface: lo0)] event: path:satisfied @0.000s, uuid: 3448C24E-3F25-46A5-A9C9-9296D6A1F05E
2025-12-10 22:00:22.762368+0100 0x89f48b   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] nw_socket_initialize_socket [C8:1] Not guarding fd 25
2025-12-10 22:00:22.762388+0100 0x89f48b   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] [C8 IPv4#60284e13:8081 in_progress socket-flow (satisfied (Path is satisfied), interface: lo0)] event: flow:start_connect @0.000s
2025-12-10 22:00:22.762409+0100 0x89f48b   Default     0x0                  42100  0    App: (Network) [com.apple.network:connection] nw_connection_report_state_with_handler_on_nw_queue [C8] reporting state preparing
